"C_ID","C_TotalVoluntarySuperContribution","C_Age","C_Education","C_Gender","C_MonthlyIncome","C_HomeOwnershipStatus","C_RelationshipStatus","C_NumberofDependants","C_EmploymentType","C_SalarySacrifice","C_FinancialLiteracy","C_PersonalFinancialAdvice","App_SatisfactionRating","App_Tenure","App_AverageDailySessionTime","App_ShowTutorial"
"14b6bea4-7fd9-49d2-883e-757eac3a4d79",1076,50,"B","F",5380,"N","M",4,"P","N","H","Y","H",24,2,"N"
"7646536b-551d-4497-850f-3ff70543148a",2792,60,"M","M",13960,"Y","O",4,"C","N","H","Y","H",15,14,"Y"
"bdd567f0-a666-46f5-8ada-ee45af4c5caf",796,28,"D","M",3980,"N","M",7,"P","Y","H","N","L",26,40,"N"
"c120b9a3-9c3f-46c9-b453-9fc6e35741e1",71,46,"M","F",9927,"Y","S",1,"C","N","M","Y","L",25,18,"N"
"12092f5d-1a4b-420b-9ec9-0c44e7838369",135,19,"P","M",4907,"Y","S",1,"C","N","L","Y","L",20,46,"N"
"d189e32d-f4b2-4c45-93cd-ce3f288d5ac6",24,22,"H","F",3476,"N","S",1,"C","N","L","N","L",3,32,"N"
"387960f8-7e9d-428b-9ed4-11553968e683",2410,57,"P","M",12050,"Y","S",1,"C","N","H","Y","H",25,49,"Y"
"41eabc3d-0e7c-4b6c-a3cb-48d8c35c55f2",591,38,"H","M",5791,"N","M",0,"C","Y","L","N","L",16,37,"N"
"b0d2d8ab-41c0-4ad2-b7ac-c8697c052de7",1045,36,"P","F",7076,"N","M",2,"P","Y","M","Y","H",2,3,"N"
"21d999b8-aeb9-453d-9352-b305e712f9ab",391,44,"B","F",5404,"Y","S",1,"C","N","L","Y","L",29,55,"N"
"fbabf52b-8545-4713-b275-b49cbe64e37d",2245,47,"B","F",11227,"N","S",1,"P","Y","M","Y","L",4,43,"Y"
"0e35873c-a104-4870-add9-3760b8b2539c",51,51,"D","M",6332,"Y","S",7,"C","N","L","N","L",9,29,"N"
"0192ce77-eded-4f63-bf36-2320d918a593",317,25,"M","M",10037,"N","O",6,"C","N","M","N","L",28,55,"N"
"d7b0c043-dd78-40f9-9221-863e795012a7",3238,57,"P","M",16190,"Y","O",5,"P","Y","H","Y","H",5,25,"Y"
"8064d5b5-c947-420d-8da2-4eef0e262248",510,41,"B","F",8232,"Y","S",1,"P","Y","L","N","L",16,32,"N"
"f7e2a952-ff91-4514-a1c7-a878d4523e89",48,58,"D","F",8054,"Y","S",1,"C","N","M","Y","H",28,47,"N"
"6e14fdcd-4eb5-482a-9004-5f1096e11e11",326,39,"M","M",5180,"N","S",1,"C","N","L","N","L",2,52,"N"
"74d75c8a-c0c9-40a3-8cf4-807aefbddd91",128,23,"P","M",3484,"N","O",2,"C","Y","L","N","L",13,35,"N"
"c17179ff-e6a8-44ea-a502-fc0d7dcf50dc",37,52,"H","M",16832,"Y","S",5,"P","N","L","Y","H",7,55,"N"
"a7e7a437-96e4-4100-8d17-5b261f81b656",352,24,"B","M",4860,"N","S",1,"P","Y","L","N","H",2,44,"N"
"65d724dc-cd52-476c-ab0d-5119b16674dc",236,27,"H","M",3373,"N","S",1,"C","N","L","N","L",30,17,"N"
"aa8db1f9-37bb-4cfc-b553-2aaa7ddebbe0",226,20,"H","F",2931,"N","O",0,"P","Y","L","N","L",20,52,"N"
"1b80a3d9-70a5-4baa-8ea8-adc2cc2af4f6",422,45,"D","F",5708,"Y","S",7,"C","N","L","N","L",13,58,"N"
"5372d253-9158-4db8-b0d3-d64943f8ff48",35,59,"P","F",13468,"Y","S",6,"P","N","L","N","L",11,23,"N"
"a9f0bf45-c329-4339-bdae-682e4057ee2e",287,24,"H","F",3444,"N","M",0,"P","Y","L","N","L",7,53,"N"
"1c5c62be-9017-44dc-a135-9e174abd87d2",459,41,"D","F",6412,"Y","S",1,"C","N","L","N","L",19,51,"N"
"f875e98c-6e0d-4d16-be04-4dda43c2d431",1860,60,"H","M",9299,"Y","O",1,"P","Y","M","Y","H",22,18,"Y"
"6b7d99f6-c4eb-4529-9d61-ec10341ccaaf",53,58,"D","F",11882,"Y","S",1,"C","N","L","N","L",18,52,"N"
"510eab2a-6014-4557-b19d-cc008ef025be",246,24,"H","M",6772,"N","O",1,"P","N","L","N","L",2,20,"N"
"978ad769-39a3-49aa-80d6-5bacec0bd2ba",216,24,"B","F",5189,"N","S",7,"P","N","L","N","L",15,51,"N"
"facd463f-1f0a-4bba-994a-9a9f215cf380",1462,56,"P","M",7311,"Y","M",4,"P","Y","M","Y","L",5,55,"Y"
"9218ebdb-6a6f-4c61-86a9-2996e37be145",100,28,"D","M",4040,"N","S",1,"C","N","L","N","L",23,26,"N"
"c4f137a8-0c34-4d18-81fc-beb9f837655f",692,35,"P","F",5345,"N","S",1,"P","Y","L","N","H",8,60,"N"
"d4063cd7-26cd-4dab-ac0b-bbf4eb5d9780",3055,53,"D","M",15275,"Y","O",1,"P","Y","H","Y","H",3,7,"Y"
"a16385d2-213e-46b5-b79a-71a54ffe2dde",1790,46,"B","F",9923,"Y","S",1,"P","Y","M","N","L",5,5,"N"
"50e24e5f-5be9-4531-8c29-155c782e3f8d",1938,51,"H","F",9690,"Y","M",4,"P","Y","H","Y","H",2,39,"Y"
"36db31eb-c87d-49e2-ade1-61622d4b8a37",41,26,"D","O",3298,"N","S",3,"C","N","L","N","L",30,53,"N"
"3248b547-9a93-4377-abfa-59b05e1cbc35",245,24,"D","F",5866,"N","S",3,"C","N","L","N","L",13,1,"N"
"48594085-25c5-44a0-9ef7-718fe1edf6a8",2042,59,"H","F",10208,"Y","M",6,"C","Y","H","Y","H",22,2,"Y"
"07871b26-4e3f-4b6a-86b3-d204372b0cad",2029,52,"M","M",10147,"N","O",4,"P","N","H","N","H",6,60,"N"
"9a662bdf-4762-4e40-b61e-3e594e0e29c2",1856,47,"B","M",10344,"Y","O",6,"P","Y","M","N","L",14,55,"N"
"848f050e-eb71-4efc-a9b3-ee8e4b9371e6",475,38,"H","F",7504,"N","O",8,"C","Y","L","N","L",19,30,"N"
"c48c9780-74c3-4f94-8fad-6990eaa29093",225,22,"H","F",3016,"N","O",5,"C","N","L","N","H",4,49,"N"
"5bd5e498-8811-4c00-a593-a4ebd550e3be",418,37,"D","F",6554,"N","O",6,"C","N","L","N","L",21,57,"N"
"e590f7f3-2177-4a31-a2bb-88b6b7f6e1c2",1660,45,"D","M",8302,"N","S",1,"P","N","M","Y","H",17,35,"Y"
"1b21e76a-ab61-4470-bc9c-0b5b7a2a6f7b",37,35,"D","F",4901,"Y","S",1,"C","N","L","N","L",28,53,"N"
"cb7497ac-18c0-4713-8ce4-78930369ac19",699,36,"B","F",5435,"N","S",1,"C","Y","L","N","L",10,29,"N"
"f1d7f074-7b1e-4fb0-9356-53964cef553a",236,22,"M","M",2356,"Y","O",8,"C","Y","L","N","H",26,11,"N"
"6af28a9e-8672-427d-a402-f1cb186aa0bb",490,38,"B","M",7735,"N","O",3,"P","N","L","N","L",15,52,"N"
"59dc170d-0898-4b0f-8a2a-24ee9a5d8795",88,42,"D","F",16094,"Y","S",1,"P","N","L","N","L",18,40,"N"
"afd33281-e383-450c-8c14-867b9bec3158",748,34,"M","M",5728,"N","S",1,"C","Y","L","N","H",22,10,"N"
"15f477bd-c0bc-453a-bc7b-baedf52cb17b",1026,44,"M","F",9176,"Y","M",8,"C","N","M","N","L",30,2,"N"
"092a80a3-5d3f-4ff0-a154-80c1e672ab67",850,42,"D","M",5323,"Y","S",1,"C","N","H","N","L",11,20,"N"
"f5e601a4-95c5-4ee3-a539-c10c76d93869",82,47,"B","F",9596,"Y","S",1,"C","N","M","Y","H",26,53,"N"
"a420b172-97a3-4644-bfd1-808049e99dbb",2356,54,"B","F",11782,"Y","S",1,"P","Y","H","N","L",6,21,"Y"
"1cfdbd0b-ae95-4a13-99f0-cd5d7d0caa61",1226,51,"P","F",6132,"Y","M",0,"C","N","M","Y","L",15,41,"N"
"fa8bd641-f6ae-4afd-8eb2-a2c924e62694",1702,48,"H","M",8511,"N","O",0,"P","Y","M","Y","H",9,0,"Y"
"27317293-fdde-4660-b88c-94bab0a9a630",261,22,"B","M",4350,"Y","M",1,"C","N","L","N","L",25,2,"N"
"44fb0d55-eb45-4cd7-95bb-db9a6fbc5fb6",76,31,"P","M",6136,"N","S",1,"C","N","L","N","L",25,15,"N"
"2980432c-adab-48ce-bf3b-35e01ae027a3",676,31,"B","M",6264,"Y","M",8,"C","N","L","N","L",27,40,"N"
"d710b702-730e-443c-87df-c45146e75cad",3297,46,"B","F",16484,"Y","S",1,"P","Y","H","Y","H",21,37,"Y"
"3935caf1-50b7-4373-a9a4-68219eb4eb14",77,52,"B","M",13196,"Y","S",1,"P","N","L","N","L",24,39,"N"
"a54d298e-9ba6-4636-aba8-4014cfcc3257",818,38,"B","F",6461,"N","O",1,"P","Y","L","N","H",6,42,"N"
"d01b73f5-d945-4dc2-a318-c923b49adbbf",43,57,"H","M",16804,"Y","S",6,"C","N","H","Y","H",17,49,"N"
"c389faf4-422c-4d4f-83fa-a9f60a8bdc75",1902,51,"B","F",9510,"Y","O",0,"P","N","L","Y","H",13,10,"Y"
"4ce962ca-8955-40c7-9b4e-d19559b81136",2189,50,"M","M",10947,"Y","O",1,"P","Y","H","Y","H",15,18,"Y"
"29c13d61-0cc4-4e70-9591-95a5eb737f96",478,39,"B","M",7601,"Y","O",8,"C","N","L","N","L",24,8,"N"
"06437bb5-a590-46fe-831e-cfc75d6ac4dc",1291,45,"D","M",6455,"Y","M",4,"P","N","L","Y","L",3,27,"N"
"7d93ddff-759e-43de-bb81-f9e5d2f8720c",296,28,"B","M",4278,"N","S",1,"C","N","L","N","L",14,38,"N"
"c50b512e-8206-46d9-9eaf-fb35fb84b623",1391,40,"D","F",11139,"Y","S",1,"C","Y","M","Y","L",15,21,"N"
"97706c8c-235c-4d67-aee9-7e1b1abd192e",2377,49,"B","F",11886,"Y","M",0,"P","Y","H","N","H",17,34,"Y"
"261c325b-5479-4b7d-9755-751bf8972c7d",1192,56,"D","F",5958,"Y","M",3,"P","N","M","N","L",24,29,"N"
"426ac620-a29f-4090-aff5-7a1a31ec10f5",129,24,"P","F",3542,"N","O",0,"P","Y","L","N","L",18,56,"N"
"167192fa-4ad2-485d-880d-f0ccca5b6412",297,25,"M","M",9881,"Y","S",1,"C","N","L","N","L",20,20,"N"
"0b53f641-cec4-4f0f-9410-4c63024cf41f",309,34,"M","M",8030,"Y","S",1,"C","N","L","N","L",30,49,"N"
"cfc20209-489f-46e7-847d-d1462e92d3ae",79,26,"H","M",2892,"N","S",1,"C","N","L","N","L",12,32,"N"
"4102c828-4ec4-4b26-9aca-bd01551057bb",3191,50,"D","M",15957,"Y","S",1,"P","N","H","Y","H",25,42,"Y"
"3227e977-9000-4324-9337-eae8b4812d43",293,27,"P","F",4188,"N","S",1,"C","N","L","N","L",10,4,"N"
"ad0528d4-56f9-4b3f-b1dc-fd9531d3773b",946,38,"B","F",7468,"N","S",1,"P","Y","L","Y","H",27,21,"N"
"7bd92f24-bdb5-411f-b64e-6fa9f5559146",2331,58,"D","M",11654,"Y","S",1,"P","Y","H","Y","H",23,3,"Y"
"b2a1cb28-41c5-40c4-8c72-81fb167748e7",2440,49,"M","M",12198,"Y","S",1,"C","Y","H","Y","L",4,18,"Y"
"23f308e4-acd7-4bc4-ada2-b03bac15dd3d",786,40,"D","M",5984,"Y","M",8,"C","N","L","N","L",26,36,"N"
"23d14bb0-b3be-414a-bdc0-f87cc0d566a1",51,29,"D","F",3843,"Y","S",1,"C","N","L","N","L",7,47,"N"
"1eb1eb7b-a2cb-4596-96df-e459b78ab952",1390,59,"B","M",6949,"Y","O",5,"P","N","M","N","L",23,52,"N"
"354b083a-faf4-4e13-85cc-fee8d614cbbf",61,36,"M","M",7686,"N","S",1,"C","N","L","N","L",27,37,"N"
"4b2a4bdb-f158-4f31-b90c-761a6ab0d019",518,33,"P","M",4889,"N","M",0,"P","N","L","N","L",22,13,"N"
"25a85385-9183-4194-9196-6b423369810a",1172,50,"D","M",5859,"Y","O",5,"C","N","M","N","L",25,56,"N"
